MGR_RUNID,HL_DATE,HL_MARKET,Cntr,Region,Market,SubNetwork_2,PERIOD_START_TIME,PERIOD_DURATION,MeContext,UtranCell,pmAttNonBlindInterFreqHoCsSpeech12,pmCellDowntimeAuto,pmCellDowntimeMan,pmChSwitchAttemptUraFach,pmChSwitchSuccUraFach,pmDlTrafficVolumePs128,pmDlTrafficVolumePs16,pmDlTrafficVolumePs384,pmDlTrafficVolumePs64,pmDlTrafficVolumePs8,pmDlTrafficVolumePsCommon,pmDlTrafficVolumePsIntHs,pmDlTrafficVolumePsStr128,pmDlTrafficVolumePsStr16,pmDlTrafficVolumePsStr64,pmFailNonBlindInterFreqHoFailRevertCsSpeech12,pmNoDirRetryAtt,pmNoLoadSharingRrcConnCs,pmNoLoadSharingRrcConnPs,pmNoNormalNasSignReleaseCs,pmNoNormalRabReleaseSpeech,pmNoRabEstablishAttemptSpeech,pmNoRabEstablishSuccessSpeech,pmNoRabEstablishAttemptPacketInteractive,pmNoRabEstablishSuccessPacketInteractive,pmNoSysRelSpeechNeighbr,pmNoSystemNasSignReleaseCs,pmNoSystemRabReleaseSpeech,pmNoTimesCellFailAddToActSet,pmSamplesDchDlRlcUserPacketThp,pmSamplesHsDlRlcUserPacketThp,pmSamplesUlRssi,pmSuccNonBlindInterFreqHoCsSpeech12,pmSumBestAmr12200RabEstablish,pmSumBestAmr4750RabEstablish,pmSumBestAmr5900RabEstablish,pmSumBestAmr7950RabEstablish,pmSumBestAmrNbMmRabEstablish,pmSumBestAmrWbRabEstablish,pmSumBestCs12Establish,pmSumDchDlRlcUserPacketThp,pmSumHsDlRlcUserPacketThp,pmSumUlRssi,pmTotNoRrcConnectReqCs,pmTotNoRrcConnectReqCsSucc,pmTotNoRrcConnectReqPs,pmTotNoRrcConnectReqPsSucc
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04118B22,0,0,0,214,214,0,0,0,0,0,937,11477,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,249,423,90,0,0,0,0,0,0,1,0,823,102236,5383,0,0,10,10
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ04862A31,0,0,0,30,30,0,0,0,0,0,1690,67648,0,0,0,0,0,0,0,1,0,1,1,13,13,0,0,1,0,427,3437,90,0,0,0,0,0,5,9,255,1745,640390,5740,0,0,12,12
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ06909A11,0,0,0,92,92,0,0,0,40,0,1093,40034,0,0,0,0,0,0,0,0,2,1,1,44,44,0,0,0,0,259,2090,90,0,0,0,0,0,52,6,59,957,387291,4670,0,0,31,31
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04748A32,0,0,0,239,239,0,0,0,0,0,1361,299596,0,0,0,0,0,0,0,1,2,1,1,97,97,0,0,0,0,391,8308,90,0,0,0,0,0,6,176,28,1169,2913022,5803,2,2,53,53
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBKM4030A21,0,0,0,30,30,0,0,0,0,0,251,1341,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,69,129,90,0,0,0,0,0,0,12,15,224,12847,4927,0,0,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UNYY8212A22,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBKM4111A11,0,0,0,145,145,0,0,0,0,0,937,500440,0,0,0,0,0,0,0,3,6,3,3,15,15,0,0,0,0,195,4531,90,0,0,0,0,0,93,216,227,728,4804937,6520,1,1,12,12
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBK04061A22,0,0,0,183,183,0,0,0,0,0,1579,756102,0,0,0,0,0,0,0,4,5,4,4,38,38,0,0,0,0,485,8088,90,0,0,0,0,0,249,21,74,1516,7226815,5904,3,3,14,14
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04391B22,0,0,0,100,100,0,0,0,0,0,1056,250870,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,312,3172,90,0,0,0,0,0,210,26,17,931,2427631,8877,0,0,7,7
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04396E22,0,0,0,142,142,0,95,0,0,0,824,62671,0,0,0,0,0,0,0,3,5,4,4,21,21,0,0,0,0,261,5216,90,0,0,0,0,0,10,178,229,775,542688,6254,0,0,16,16
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ04399E31,0,0,0,209,209,0,0,0,0,0,1724,1254030,0,0,0,0,0,0,0,3,6,4,4,27,27,0,0,0,0,543,24661,90,0,0,0,0,0,8,112,111,1714,12251364,4973,3,3,17,17
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBK04063C22,0,0,0,107,107,0,0,0,0,0,1327,215309,0,0,0,0,0,0,0,2,2,2,2,12,11,0,0,0,0,348,2138,90,0,0,0,0,0,24,18,25,1244,2096141,5669,0,0,7,7
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBK04119C22,0,0,0,259,259,0,0,0,0,0,1920,730514,0,0,0,0,0,0,0,2,2,2,2,26,25,0,0,3,0,577,12993,90,0,0,0,0,0,218,37,36,1977,7152512,6289,2,2,3,3
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04044B12,0,0,0,60,59,0,0,0,0,0,412,153327,0,0,0,0,0,0,0,2,2,2,2,67,67,0,0,0,0,105,3451,90,0,0,0,0,0,31,26,8,327,1463958,6835,2,2,31,31
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ04389A31,0,0,0,38,38,0,0,0,0,0,612,42043,0,0,0,0,0,0,0,1,2,2,2,5,5,0,0,0,0,143,990,90,0,0,0,0,0,1,92,82,677,405343,5616,0,0,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBK04068D31,0,0,0,58,58,0,0,0,0,0,291,633840,0,0,0,0,0,0,0,1,0,1,1,11,11,0,0,0,0,66,5849,90,0,0,0,0,0,11,176,19,217,6175112,9856,1,1,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ04394D11,0,0,0,4,4,0,0,0,0,0,11,532,0,0,0,0,0,0,0,4,3,4,4,2,2,0,0,0,0,3,147,90,0,0,0,0,0,5,62,181,6,4551,6261,4,4,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBKM4037A32,0,0,0,315,315,0,0,0,0,0,3161,973803,0,0,0,0,0,0,0,4,4,5,5,24,22,0,0,0,0,892,9259,90,0,0,0,0,0,21,24,56,3325,9533492,6528,2,2,8,8
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBK04120A11,0,0,0,22,22,0,0,0,11,0,105,1748,0,0,0,0,0,0,0,1,0,1,1,15,14,0,0,0,0,33,144,90,0,0,0,0,0,1,26,0,92,16204,5403,0,0,13,13
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ04473A21,0,0,0,64,64,0,0,0,0,0,448,50530,0,0,0,0,0,0,0,2,3,2,2,25,25,0,0,0,0,121,2129,90,0,0,0,0,0,103,52,18,393,483376,5665,2,2,14,14
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04315B32,0,0,0,118,118,0,0,0,0,0,839,3509,0,0,0,0,0,0,0,1,6,3,3,19,19,0,0,0,0,245,411,90,0,0,0,0,0,20,0,18,744,33198,7607,0,0,9,9
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04182E12,0,0,0,119,119,0,0,0,0,0,523,714308,0,0,0,0,0,0,0,1,2,3,3,38,38,0,0,0,0,189,14185,90,0,0,0,0,0,0,0,370,463,6719096,5510,0,0,12,12
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBK04068D22,0,0,0,116,116,0,4,0,0,0,1431,1082769,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,342,11013,90,0,0,0,0,0,16,30,144,1495,10594377,4712,0,0,3,3
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04049B12,0,0,0,3,2,0,0,0,106,0,50,30213,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,17,529,90,0,0,0,0,0,4,18,13,130,287312,7153,0,0,3,3
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBK04001E12,0,0,0,132,132,0,0,0,7,0,888,41156,0,0,0,0,0,0,0,4,2,4,4,12,12,0,0,0,0,277,2162,90,0,0,0,0,0,24,69,65,911,394815,5844,3,3,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ04903A21,0,0,0,56,56,0,0,0,0,0,595,336405,0,0,0,0,0,0,0,4,11,10,10,54,54,0,0,0,0,163,13321,90,0,0,0,0,0,146,197,268,508,3200927,7070,3,3,19,19
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBK04128B11,0,0,0,9,9,0,0,0,0,0,202,1873,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,40,213,90,0,0,0,0,0,0,0,6,242,17497,5352,0,0,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ04186N11,0,0,0,161,161,0,0,0,3,0,1821,95542,0,0,0,0,0,0,0,9,12,11,11,19,19,0,0,0,0,625,2866,90,0,0,0,0,0,5,76,268,1477,897394,4303,10,10,8,8
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04838A32,0,0,0,170,170,0,0,0,0,0,944,132649,0,0,0,0,0,0,0,1,2,1,1,28,28,0,0,0,0,234,2317,90,0,0,0,0,0,10,1,209,799,1223401,5643,1,1,13,13
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04190C32,0,0,0,92,92,0,0,0,0,0,583,678892,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,203,4486,90,0,0,0,0,0,0,1,0,529,6655246,5093,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBK04063C11,0,0,0,79,79,0,0,0,0,0,650,3075,0,0,0,0,0,0,0,1,1,1,1,3,3,0,0,0,0,138,615,90,0,0,0,0,0,19,0,2,321,14544,4559,1,1,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBK04053B11,0,0,0,2,2,0,0,0,0,0,23,39,0,0,0,0,0,0,0,3,3,3,3,3,3,0,0,0,0,4,4,90,0,0,0,0,0,7,2,3,32,54,4974,3,3,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04798A32,0,0,0,118,118,0,0,0,0,0,841,491772,0,0,0,0,0,0,0,2,3,2,2,68,68,0,0,0,0,238,2894,90,0,0,0,0,0,7,13,20,845,4810024,8146,2,2,14,13
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBK04118A21,0,0,0,165,165,0,0,0,0,0,1611,32988,0,0,0,0,0,0,0,5,4,5,5,24,24,0,0,0,2,337,1740,90,0,0,0,0,0,186,67,66,1201,308258,5652,4,4,19,19
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ04188B31,0,0,0,20,20,0,0,0,0,0,166,24499,0,0,0,0,0,0,0,1,3,2,2,7,7,0,0,0,0,55,767,90,0,0,0,0,0,16,3,35,167,236552,5196,1,1,6,6
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBK04054A11,0,0,0,2,2,0,0,0,0,0,13,12,0,0,0,0,0,0,0,2,1,2,2,6,6,0,0,0,0,5,9,90,0,0,0,0,0,5,0,14,8,80,6356,2,2,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBKM4001A12,0,0,0,220,220,0,0,0,0,0,1696,72009,0,0,0,0,0,0,0,3,2,4,4,3,3,0,0,0,0,510,2795,90,0,0,0,0,0,371,6,13,1821,693199,4707,1,1,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ04801C31,0,0,0,38,38,0,0,0,0,0,143,376,0,0,0,0,0,0,0,1,0,1,1,10,10,0,0,0,0,59,66,90,0,0,0,0,0,0,1,7,117,3279,4596,1,1,11,11
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04465A32,0,0,0,169,169,0,0,0,0,0,2199,100491,0,0,0,0,0,0,0,0,3,3,3,21,21,0,0,0,0,516,1638,90,0,0,0,0,0,7,0,2,2531,979957,5051,0,0,16,16
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ04810G31,0,0,0,67,67,0,0,0,0,0,433,118013,0,0,0,0,0,0,0,2,1,3,3,2,2,0,0,0,0,117,9370,90,0,0,0,0,0,45,180,181,388,1148936,5613,2,2,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBKM4089A21,0,0,0,94,94,0,0,0,0,0,602,765397,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,183,5682,90,0,0,0,0,0,1,50,24,573,7309340,6858,0,0,53,53
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBKM4032A12,0,0,0,32,32,0,0,0,13,0,218,598,0,0,0,0,0,0,0,2,1,2,2,6,6,0,0,0,0,57,56,90,0,0,0,0,0,4,8,133,183,5049,4330,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBKM4111A21,0,0,0,50,50,0,0,0,0,0,416,63615,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,118,3903,90,0,0,0,0,0,183,3,16,410,618657,5814,0,0,7,7
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ04642A21,0,0,0,9,9,0,0,0,0,0,114,53168,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,26,428,90,0,0,0,0,0,2,1,5,96,435954,4475,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04117A32,0,0,0,366,364,0,0,0,0,0,3209,41580,0,0,0,0,0,0,0,2,7,6,6,127,127,0,0,0,0,909,3372,90,0,0,0,0,0,71,54,68,3227,360366,5897,4,4,84,84
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBK04004C31,0,0,0,44,44,0,0,0,0,0,303,128017,0,0,0,0,0,0,0,5,6,5,5,11,11,0,0,0,0,81,1605,90,0,0,0,0,0,2,34,28,253,1253645,5355,2,2,5,4
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04810G22,0,0,0,171,171,0,0,0,0,0,1251,782387,0,0,0,0,0,0,0,1,0,1,1,55,55,0,0,0,0,325,8482,90,0,0,0,0,0,2,0,6,1114,7669585,5320,1,1,44,44
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04758D12,0,0,0,99,99,0,0,0,0,0,840,171153,0,0,0,0,0,0,0,3,6,5,5,132,132,0,0,0,0,245,2719,90,0,0,0,0,0,31,109,102,831,1665274,5416,3,3,78,77
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ04391B31,0,0,0,46,46,0,0,0,0,0,284,657,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,68,89,90,0,0,0,0,0,0,0,2,203,6314,5052,1,1,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBK04132C11,0,0,0,7,7,0,0,0,0,0,89,2068,0,0,0,0,0,0,0,1,0,1,1,18,18,0,0,0,0,31,152,90,0,0,0,0,0,11,16,28,71,11327,4982,1,1,15,12
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ04748A11,0,0,0,145,145,0,0,0,57,0,994,8137,0,0,0,0,0,0,0,2,2,2,2,22,22,0,0,0,0,218,623,90,0,0,0,0,0,17,0,239,660,66477,4938,1,1,12,12
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04862A12,0,0,0,162,162,0,0,0,0,0,1332,239642,0,0,0,0,0,0,0,3,2,3,3,100,100,0,0,0,0,338,4071,90,0,0,0,0,0,25,154,9,1232,2337682,5869,2,2,63,63
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBK04128B21,0,0,0,73,73,0,0,0,0,0,534,14730,0,0,0,0,0,0,0,1,2,1,1,30,30,0,0,0,0,125,249,90,0,0,0,0,0,0,2,23,401,143096,5580,1,1,23,23
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UNYB5201A11,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBK04085B32,0,0,0,269,269,0,0,0,0,0,1857,785920,0,0,0,0,0,0,0,1,1,1,1,12,12,0,0,0,0,479,14131,90,0,0,0,0,0,4,379,0,1516,7672810,5622,0,0,10,10
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ04644A31,0,0,0,57,57,0,0,0,0,0,150,20088,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,29,340,90,0,0,0,0,0,0,2,47,58,192383,4830,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBK04085B11,0,0,0,62,62,0,0,0,0,0,242,139580,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,62,555,90,0,0,0,0,0,0,0,144,194,1359622,4983,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBK04000A31,0,0,0,244,244,0,0,0,792,0,783,55122,0,0,0,0,0,0,0,0,1,0,0,28,28,0,0,0,0,226,2459,90,0,0,0,0,0,102,371,15,1761,525207,4246,0,0,17,17
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04304A22,0,0,0,194,194,0,0,0,0,0,1522,1912847,0,0,0,0,0,0,0,5,5,5,5,77,77,0,0,0,0,478,13780,90,0,0,0,0,0,10,178,67,1663,18729850,5584,4,4,54,54
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBK04118A22,0,0,0,430,430,0,0,0,0,0,3048,247017,0,0,0,0,0,0,0,0,2,0,0,101,101,0,0,0,0,910,12126,90,0,0,0,0,0,11,2,171,2879,2394617,7567,0,0,79,79
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04389A12,0,0,0,346,346,0,0,0,76,0,1509,271176,0,0,0,0,0,0,0,2,2,2,2,61,61,0,0,0,0,363,8886,90,0,0,0,0,0,101,8,11,1209,2633773,9408,4,4,18,18
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04140F22,0,0,0,77,77,0,0,0,23,0,635,118554,0,0,0,0,0,0,0,1,1,1,1,25,25,0,0,0,0,190,1343,90,0,0,0,0,0,4,1,0,660,1161844,5878,1,1,9,9
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBK04118A32,0,0,0,351,351,0,0,0,0,0,2152,620875,0,0,0,0,0,0,0,3,3,3,3,56,56,0,0,0,0,660,5277,90,0,0,0,0,0,14,25,5,1911,6082038,7828,3,2,98,98
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04395C22,0,0,0,129,129,0,0,0,0,0,875,5477,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,283,690,90,0,0,0,0,0,69,0,0,857,51627,5660,0,0,9,9
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ04465A11,0,0,0,30,30,0,0,0,0,0,744,39694,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,199,596,90,0,0,0,0,0,1,0,4,779,374866,5094,0,0,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBK04129A22,0,0,0,136,136,0,0,0,0,0,762,2968,0,0,0,0,0,0,0,1,1,1,1,33,32,0,0,0,0,205,462,90,0,0,0,0,0,4,0,32,628,27371,18533,1,1,7,7
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04406C12,0,0,0,394,394,0,0,0,113,0,3389,687535,0,0,0,0,0,0,0,1,2,1,1,83,83,0,0,0,0,918,21648,90,0,0,0,0,0,192,32,173,3045,6620188,5591,1,1,10,10
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ04396E21,0,0,0,73,73,0,0,0,59,0,434,296935,0,0,0,0,0,0,0,2,4,2,2,22,22,0,0,0,0,151,3390,90,0,0,0,0,0,12,144,150,418,2826686,4777,0,0,16,16
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ06909A31,0,0,0,21,21,0,0,0,0,0,117,2291,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,23,206,90,0,0,0,0,0,3,5,22,61,20753,5086,0,0,7,7
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ04117A21,0,0,0,2,2,0,0,0,0,0,32,216528,0,0,0,0,0,0,0,2,2,2,2,9,9,0,0,0,0,11,4677,90,0,0,0,0,0,0,14,38,27,2024461,5733,2,2,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,PBQ04140F21,0,0,0,49,49,0,0,0,0,0,387,873788,0,0,0,0,0,0,0,1,0,1,1,28,28,0,0,0,0,116,5210,90,0,0,0,0,0,230,0,0,341,8562302,4688,0,0,20,20
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC105,2016-11-21 01:00,15,NYRNC105,UBQ04047A12,0,0,0,253,253,0,0,0,1941,0,1825,2020733,0,0,0,0,0,0,0,6,7,7,7,129,129,0,0,0,0,632,15199,90,0,0,0,0,0,184,157,172,2190,19788367,7356,5,5,86,86
